Time,End_time,Duration_s,Flow_Lmin,Litros_totales
1553499227,1553500302,1075,0.9620000000000001,2.762
1553543611,1553543649,38,1.4652631578947368,0.562
1553581384,1553581477,93,1.2733333333333332,1.721
1553583397,1553583411,14,2.232,0.558
1553587635,1553587677,42,1.9114285714285715,0.65
1553590439,1553590516,77,2.598648648648649,3.382
1553598651,1553598669,18,1.14,0.362
1553599881,1553601078,1197,1.8241988950276242,8.008
1553614189,1553614207,18,1.4966666666666666,0.478
1553627450,1553627756,306,2.1580645161290324,2.474
1553644119,1553644135,16,0.82875,0.236
1553669844,1553671506,1662,1.2760975609756098,7.811
1553723204,1553723687,483,1.5839999999999999,0.132
1553724814,1553724821,7,1.14,0.164
1553756212,1553756300,88,2.5254545454545454,2.135
1553759901,1553759909,8,1.14,0.181
1553764211,1553764211,1,0.6599999999999999,0.011
1553769477,1553769518,41,1.831578947368421,0.704
1553773921,1553773944,23,3.0054545454545454,1.177
1553781135,1553781174,39,1.2178378378378378,0.795
1553794702,1553795271,569,2.0834042553191487,5.879
1553808716,1553808730,14,1.08,0.258
1553842232,1553842931,699,1.503,4.044
1553888111,1553888127,16,0.9920000000000001,0.275
1553945769,1553946331,562,1.680923076923077,5.732
1554044023,1554045471,1448,1.2336690647482014,4.998
1554046285,1554046294,9,0.9799999999999999,0.165
1554072087,1554072103,16,2.20125,0.629
1554114611,1554115023,412,4.459279279279279,27.687
1554115631,1554116312,681,2.0476923076923077,1.617
1554134595,1554134622,27,1.4974999999999998,0.664
1554157362,1554157383,21,0.894,0.328
1554183760,1554183765,5,2.13,0.213
1554185593,1554186081,488,1.6396153846153845,3.663
1554187029,1554187350,321,1.1178947368421053,2.874
1554188017,1554188832,815,0.8290909090909091,3.058
1554326476,1554327034,558,5.002941176470587,7.83
1554355077,1554356162,1085,1.6232142857142855,6.006
1554397414,1554397428,14,1.1228571428571428,0.286
1554398080,1554398271,191,1.7938235294117648,4.038
1554417035,1554417661,626,1.0139999999999998,0.545
1554452847,1554454345,1498,1.46,6.304
1554470306,1554470427,121,1.6300000000000001,3.619
1554477737,1554477778,41,1.5466666666666666,0.541
1554482562,1554482601,39,3.7097142857142855,2.503
1554485974,1554486014,40,3.0,1.96
1554487677,1554487678,1,0.6599999999999999,0.022
1554489022,1554489108,86,0.9966666666666666,1.065
1554510644,1554510972,328,0.7152,0.326
1554537997,1554539273,1276,1.875,9.614
1554563564,1554563657,93,1.5419999999999998,1.052
1554565323,1554565337,14,2.314285714285714,0.582
1554593323,1554593343,20,1.5705882352941176,0.484
1554604304,1554605069,765,0.9982978723404256,0.92
1554625435,1554627289,1854,1.7331818181818182,14.358
1554809398,1554809410,12,1.7599999999999998,0.39
1554813881,1554813891,10,2.110909090909091,0.387
1554820620,1554820781,161,1.2106451612903224,1.74
1554837318,1554837598,280,1.395,0.616
1554841112,1554841186,74,1.5054545454545454,0.564
1554847299,1554847299,1,0.6599999999999999,0.011
1554850686,1554850807,121,2.1849999999999996,0.877
1554876223,1554876295,72,1.1142857142857143,0.526
1554876950,1554877470,520,1.7093023255813953,6.65
1554878613,1554879074,461,1.5035294117647058,1.31
1554931019,1554931532,513,0.9696,0.728
1554964778,1554966505,1727,1.1945454545454546,4.976
1555014317,1555014336,19,0.9920000000000001,0.328
1555029420,1555029994,574,2.9155102040816328,2.725
1555051321,1555051818,497,2.9410909090909088,9.04
1555063066,1555063072,6,2.36,0.294
1555064088,1555064121,33,1.8116129032258064,1.017
1555086329,1555086371,42,3.407142857142857,0.911
1555091483,1555091555,72,1.2681081081081083,1.004
1555106889,1555106910,21,1.446,0.53
1555143432,1555143446,14,3.072857142857143,0.782
1555149827,1555149831,4,1.488,0.124
1555161980,1555163199,1219,2.6078260869565217,7.164
1555180100,1555180200,100,3.2462068965517243,3.602
1555186985,1555187024,39,4.095428571428571,2.623
1555259846,1555259865,19,1.6263157894736842,0.542
1555274497,1555274516,19,1.6588235294117648,0.538
1555309152,1555310087,935,3.3216494845360827,6.056
1555363034,1555363168,134,4.535454545454545,7.144
1555365091,1555365249,158,3.5008695652173913,7.732
1555368901,1555368961,60,2.9608695652173913,1.812
1555371215,1555371246,31,0.78,0.281
1555395635,1555397172,1537,1.3667441860465117,4.568
1555400869,1555400892,23,1.0699999999999998,0.353
1555404136,1555404136,1,0.54,0.009
1555428816,1555429003,187,3.129152542372881,8.108
1555439435,1555439454,19,1.0863157894736841,0.35
1555441287,1555441316,29,0.92,0.28
1555444837,1555444852,15,0.8474999999999999,0.226
1555480633,1555480732,99,1.5536170212765958,2.594
1555482053,1555482477,424,3.0341935483870968,6.564
1555483207,1555483334,127,1.7442857142857142,1.621
1555483961,1555483967,6,0.8,0.1
1555517163,1555517176,13,1.8923076923076922,0.448
1555518669,1555518703,34,1.18,0.693
1555520430,1555520460,30,1.7875862068965516,0.928
1555553841,1555553864,23,1.7217391304347824,0.693
1555571071,1555572221,1150,3.9311515151515155,40.937
1555573533,1555573716,183,1.2776470588235294,1.188
1555677917,1555677932,15,1.032,0.278
1555688526,1555689152,626,1.395,0.403
1555691909,1555692141,232,1.522325581395349,4.089
1555693837,1555694074,237,0.6511111111111111,2.123
1555718978,1555719002,24,1.065,0.446
1555729457,1555729521,64,1.0927868852459015,1.171
1555747049,1555747130,81,3.7289999999999996,1.457
1555756076,1555756140,64,1.0453846153846154,0.623
1555758167,1555758185,18,1.0733333333333333,0.342
1555762169,1555762185,16,1.53375,0.433
1555763685,1555764870,1185,1.6681690140845071,4.449
1555865213,1555865226,13,1.56,0.367
1555880904,1555880928,24,1.8533333333333333,0.589
1555910837,1555910919,82,1.5679999999999998,1.338
1555924982,1555925005,23,2.34,0.874
1555928274,1555928311,37,2.013333333333333,1.277
1555933146,1555933189,43,1.5225,0.545
1555934018,1555934989,971,2.5752941176470587,5.405
1555935608,1555935652,44,1.308,0.269
1555956877,1555956929,52,1.985,0.998
1555975646,1555975675,29,2.2737931034482757,1.141
1555976319,1555976361,42,4.811707317073171,3.458
1556002670,1556002704,34,2.0016,1.286
1556004755,1556004755,1,0.54,0.009
1556007430,1556007471,41,1.1303225806451613,0.644
1556010606,1556010662,56,2.262857142857143,1.241
1556012833,1556013730,897,1.596951219512195,8.518
1556029284,1556029299,15,0.97875,0.261
1556032492,1556032494,2,1.2,0.06
1556033264,1556033947,683,2.906776859504132,27.051
1556035140,1556035895,755,1.2536842105263157,1.947
1556047062,1556047113,51,0.9832258064516128,0.617
1556049023,1556049023,1,0.54,0.009
1556127566,1556127931,365,1.411875,0.906
1556182879,1556182891,12,1.44,0.317
1556184163,1556184177,14,1.296923076923077,0.312
1556184928,1556184971,43,1.0623529411764707,0.373
1556261542,1556261565,23,0.42,0.063
1556272056,1556272648,592,0.9333333333333332,0.248
1556274236,1556274242,6,0.8485714285714285,0.099
1556275111,1556275426,315,2.1414285714285715,1.887
1556282003,1556282072,69,1.56,1.287
1556283834,1556283839,5,0.94,0.094
1556293192,1556293262,70,2.6236363636363635,3.09
1556294545,1556295171,626,0.933,1.083
1556317726,1556317825,99,1.047,0.687
1556318756,1556318878,122,3.6576,2.522
1556325469,1556325560,91,4.646470588235294,2.976
1556331657,1556331707,50,2.718260869565217,1.253
1556353433,1556353654,221,0.46799999999999997,0.039
1556354855,1556356385,1530,1.4506153846153846,8.923
1556357118,1556357202,84,0.6109090909090908,0.419
1556394135,1556394257,122,1.38,0.778
1556395070,1556395283,213,3.5127272727272727,6.239
1556395994,1556396010,16,0.952,0.242
1556397945,1556397995,50,4.812499999999999,2.255
1556404782,1556404954,172,0.9463636363636364,3.037
1556432208,1556432218,10,0.8099999999999999,0.158
1556435801,1556436072,271,1.538181818181818,5.896
1556449456,1556449467,11,0.7749999999999999,0.155
1556451716,1556451785,69,1.5236363636363637,1.782
1556453662,1556453744,82,1.0766666666666664,0.866
1556492214,1556492230,16,0.8474999999999999,0.241
1556516618,1556517455,837,1.7903076923076922,4.354
1556518884,1556518920,36,1.8176470588235292,1.1
1556519607,1556519625,18,1.51875,0.437
1556646405,1556646422,17,0.86,0.237
1556678360,1556678411,51,0.9110204081632653,0.789
1556700393,1556700499,106,4.307368421052631,3.271
1556702763,1556703847,1084,2.898111455108359,48.605
1556704670,1556704711,41,1.6326315789473682,1.15
1556705479,1556706232,753,1.8273333333333333,6.719
1556738408,1556738427,19,0.6821052631578947,0.229
1556746234,1556746255,21,1.068,0.378
1556753877,1556754020,143,2.892,3.344
1556778584,1556778818,234,1.4787401574803147,4.402
1556779433,1556779989,556,1.4230434782608694,1.632
1556821521,1556821521,1,1.3199999999999998,0.022
1556826349,1556826364,15,2.448,0.661
1556862621,1556862677,56,0.708,0.267
1556865612,1556865914,302,1.9266176470588234,6.064
1556866784,1556867791,1007,1.6016949152542372,2.487
1556910237,1556910237,1,0.36,0.006
1556948143,1556948162,19,2.829473684210526,0.952
1556956955,1556957106,151,0.255,1.645
1556958197,1556958275,78,3.7874999999999996,4.354
1556959312,1556959341,29,1.305,0.429
1556960412,1556961300,888,1.6300000000000001,7.291
1556980214,1556980309,95,2.598333333333333,1.867
1556998116,1556998141,25,1.5499999999999998,0.676
1557032577,1557032580,3,0.585,0.039
1557043448,1557043784,336,1.7121052631578948,3.599
1557044610,1557044877,267,1.5725806451612903,3.503
1557045505,1557045566,61,0.59,0.271
1557165075,1557165079,4,1.692,0.141
1557167376,1557167383,7,1.19,0.143
1557169668,1557170508,840,3.1079999999999997,14.633
1557174619,1557175277,658,2.5254545454545454,1.14
1557178799,1557178869,70,2.841,1.147
1557183428,1557183494,66,0.943728813559322,1.007
1557184660,1557184747,87,3.06,1.57
1557223061,1557223486,425,0.8717647058823529,0.471
1557251604,1557251647,43,2.153333333333333,0.942
1557261812,1557261953,141,2.3657142857142857,5.466
1557293229,1557293783,554,1.5329411764705883,4.737
1557330067,1557330102,35,2.314285714285714,0.635
1557332916,1557333150,234,2.285853658536585,4.563
1557355226,1557355444,218,1.3885714285714286,2.417
1557379410,1557380531,1121,1.3763855421686748,5.339
1557419858,1557419873,15,2.388,0.606
1557436965,1557437236,271,1.392,1.872
1557439362,1557439426,64,1.9620000000000002,0.547
1557469181,1557470534,1353,1.92140350877193,6.064
1557472300,1557472362,62,1.26,0.383
1557768474,1557768482,8,0.6,0.042
1557774932,1557775121,189,0.9119999999999999,0.1
1557813468,1557813553,85,3.6389189189189186,4.851
1557814372,1557814579,207,2.1369230769230767,1.543
1557815364,1557815377,13,0.8815384615384615,0.202
1557826364,1557826369,5,0.94,0.094
1557832370,1557832388,18,2.2199999999999998,0.344
1557865342,1557865374,32,1.632,0.601
